treatment,run_id,problem,uses_cohorts,solution_found,solution_length,update_found,evaluation_found,update_first_solution_found,evaluation_first_solution_found,program
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18103,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18104,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18105,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18106,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18107,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18108,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18109,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18110,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18111,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18112,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18113,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18114,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18115,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18116,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18117,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18118,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18119,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18120,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18121,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18122,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18123,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18124,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18125,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18126,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18127,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18128,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18129,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18130,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18131,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18132,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18133,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18134,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18135,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18136,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18137,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18138,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18139,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18140,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18141,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18142,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18143,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18144,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18145,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18146,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18147,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18148,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18149,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_4__CS_128,18150,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18301,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18302,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18303,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18304,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18305,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18306,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18307,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18308,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18309,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18310,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18311,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18312,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18313,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18314,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18315,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18316,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18317,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18318,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18319,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18320,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18321,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18322,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18323,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18324,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18325,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18326,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18327,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18328,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18329,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18330,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18331,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18332,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18333,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18334,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18335,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18336,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18337,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18338,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18339,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18340,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18341,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18342,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18343,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18344,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18345,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18346,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18347,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18348,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18349,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_64__CS_8,18350,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18151,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18152,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18153,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18154,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18155,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18156,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18157,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18158,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18159,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18160,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18161,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18162,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18163,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18164,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18165,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18166,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18167,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18168,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18169,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18170,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18171,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18172,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18173,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18174,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18175,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18176,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18177,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18178,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18179,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18180,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18181,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18182,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18183,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18184,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18185,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18186,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18187,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18188,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18189,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18190,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18191,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18192,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18193,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18194,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18195,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18196,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18197,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18198,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18199,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_PROG_ONLY_COHORT_LEX__CN_8__CS_64,18200,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_TRUNCATED__CN_128__CS_4,20351,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_TRUNCATED__CN_128__CS_4,20352,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_TRUNCATED__CN_128__CS_4,20353,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_TRUNCATED__CN_128__CS_4,20354,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
PROBLEM_sum-of-squares__SEL_TRUNCATED__CN_128__CS_4,20355,sum-of-squares,1,False,NONE,NONE,NONE,NONE,NONE,"NONE"
